CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalSpend,Contract,SupportCalls,Churn,ChurnProbability,PredictedChurn,RiskLevel
C0933,50,Male,62,526.58,32647.96,Yearly,8,No,34.61165424437998,No,Medium
C0934,36,Female,69,494.7,34134.3,Quarterly,6,No,27.414010711973575,No,Low
C0935,21,Female,33,2032.68,67078.44,Monthly,5,No,57.1572515412778,Yes,Medium
C0936,24,Female,14,2408.69,33721.66,Yearly,5,No,36.98620465301616,No,Medium
C0937,46,Male,20,1050.2,21004.0,Monthly,1,Yes,40.64887909629141,No,Medium
C0938,27,Male,57,331.0,18867.0,Monthly,9,No,65.71805543360361,Yes,High
C0939,34,Male,66,2920.83,192774.78,Yearly,4,No,20.79343534954809,No,Low
C0940,45,Female,62,1799.84,111590.08,Monthly,1,No,34.52621364774274,No,Medium
C0941,43,Female,41,851.99,34931.59,Yearly,0,Yes,13.594041224708143,No,Low
C0942,29,Female,71,1013.55,71962.05,Monthly,9,Yes,63.554992823753565,Yes,High
C0943,51,Male,35,1025.04,35876.4,Yearly,7,Yes,34.072359129095666,No,Medium
C0944,27,Male,38,2915.05,110771.9,Quarterly,10,No,52.12833211538243,Yes,Medium
C0945,56,Male,29,2798.91,81168.39,Quarterly,3,No,29.578546940458118,No,Low
C0946,44,Female,41,548.58,22491.78,Yearly,2,Yes,17.148866740140047,No,Low
C0947,37,Female,66,1021.99,67451.34,Monthly,1,Yes,34.05566112348233,No,Medium
C0948,39,Female,67,1307.8,87622.6,Quarterly,10,Yes,40.773200522793324,No,Medium
C0949,27,Male,48,1875.6,90028.8,Monthly,10,Yes,71.87109700386887,Yes,High
C0950,53,Female,59,1913.7,112908.3,Yearly,3,No,19.277095437776303,No,Low
C0951,18,Male,26,1512.53,39325.78,Monthly,4,Yes,53.584141970311194,Yes,Medium
C0952,32,Male,59,2288.65,135030.35,Yearly,4,No,22.54743282029187,No,Low
C0953,39,Female,30,2136.3,64089.0,Quarterly,0,No,17.823807690634123,No,Low
C0954,66,Female,45,1873.9,84325.5,Monthly,0,Yes,35.05725029436519,No,Medium
C0955,26,Male,36,2837.06,102134.16,Monthly,9,No,74.05613363160263,Yes,High
C0956,53,Male,46,809.06,37216.76,Yearly,5,Yes,26.0304320329249,No,Low
C0957,65,Female,38,575.11,21854.18,Quarterly,1,No,15.79717823680043,No,Low
C0958,44,Male,54,1183.02,63883.08,Quarterly,3,Yes,20.856302461723413,No,Low
C0959,38,Male,25,1471.86,36796.5,Yearly,3,No,24.207765355353907,No,Low
C0960,46,Female,27,324.45,8760.15,Quarterly,7,No,31.521844952743383,No,Medium
C0961,45,Male,17,1776.57,30201.69,Yearly,8,No,44.5572397419034,No,Medium
C0962,59,Female,50,2227.94,111397.0,Quarterly,7,No,34.17604167643547,No,Medium
C0963,56,Female,23,435.05,10006.15,Monthly,3,Yes,43.386933947894946,No,Medium
C0964,64,Female,63,1261.12,79450.56,Yearly,4,No,21.302412575081046,No,Low
C0965,60,Female,48,2760.15,132487.2,Monthly,10,No,72.67295737306003,Yes,High
C0966,67,Female,67,881.43,59055.81,Monthly,0,Yes,30.931287224121085,No,Medium
C0967,28,Male,16,519.1,8305.6,Monthly,6,Yes,56.633271870528525,Yes,Medium
C0968,27,Female,38,1334.87,50725.06,Monthly,3,No,45.683812731431,No,Medium
C0969,30,Male,46,1373.11,63163.06,Yearly,5,No,26.85029736547211,No,Low
C0970,18,Female,8,484.84,3878.72,Monthly,9,Yes,66.53141845290727,Yes,High
C0971,34,Female,6,2459.24,14755.44,Quarterly,6,Yes,44.70841362543771,No,Medium
C0972,66,Female,60,1294.81,77688.6,Monthly,5,Yes,50.1533831094386,Yes,Medium
C0973,54,Female,9,394.52,3550.68,Yearly,10,Yes,42.344396167605595,No,Medium
C0974,38,Female,2,2001.67,4003.34,Monthly,10,Yes,80.24609490341477,Yes,High
C0975,55,Female,40,1494.87,59794.8,Monthly,10,Yes,71.81544109675647,Yes,High
C0976,54,Female,18,2526.81,45482.58,Monthly,5,No,64.46732133622287,Yes,High
C0977,28,Female,58,359.17,20831.86,Monthly,3,Yes,41.86072901353472,No,Medium
C0978,39,Male,7,451.68,3161.76,Quarterly,5,Yes,27.131431411861932,No,Low
C0979,41,Female,68,867.08,58961.44,Yearly,0,Yes,12.394650704612898,No,Low
C0980,20,Female,38,2068.97,78620.86,Quarterly,0,No,16.263753066486846,No,Low
C0981,55,Male,38,602.08,22879.04,Monthly,4,No,48.450012818068416,No,Medium
C0982,66,Male,21,2316.3,48642.3,Yearly,2,No,25.93429245812409,No,Low
C0983,62,Female,47,2149.86,101043.42,Yearly,2,No,19.148370510108244,No,Low
C0984,21,Female,69,321.5,22183.5,Yearly,10,Yes,40.40965185350714,No,Medium
C0985,59,Male,23,988.18,22728.14,Yearly,9,Yes,42.67924992976272,No,Medium
C0986,69,Male,25,2535.92,63398.0,Quarterly,6,Yes,40.363032540299216,No,Medium
C0987,49,Female,5,1182.2,5911.0,Yearly,9,No,45.12782499959243,No,Medium
C0988,66,Female,58,2841.03,164779.74,Monthly,0,No,32.606065401404834,No,Medium
C0989,66,Female,61,1360.37,82982.57,Yearly,2,No,16.74146746223677,No,Low
C0990,62,Female,35,1242.0,43470.0,Monthly,8,Yes,65.15399971736707,Yes,High
C0991,22,Male,42,2687.82,112888.44,Monthly,6,No,61.50252936973939,Yes,High
C0992,33,Male,67,1419.19,95085.73,Quarterly,5,Yes,24.763327105662306,No,Low
C0993,26,Female,29,1539.81,44654.49,Monthly,6,Yes,59.722589401081784,Yes,Medium
C0994,30,Male,32,2173.66,69557.12,Quarterly,6,Yes,36.13922730182409,No,Medium
C0995,62,Male,17,2299.69,39094.73,Monthly,4,No,60.90409497697927,Yes,High
C0996,19,Male,6,2431.47,14588.82,Yearly,5,Yes,40.71517497848707,No,Medium
C0997,50,Male,30,351.65,10549.5,Quarterly,10,Yes,43.579705651418074,No,Medium
C0998,49,Male,42,2680.49,112580.58,Monthly,9,Yes,72.03688884155108,Yes,High
C0999,27,Male,36,619.72,22309.92,Monthly,9,Yes,67.0575938265403,Yes,High
C1000,45,Female,11,962.45,10586.95,Quarterly,6,Yes,32.57514819316333,No,Medium
